Entity ID,Symbol,Name,Inter- net Address,Stock Exchange,Sector,Economy Sector,Company is Active,Datenc (FIRST),Datenc (RT Last),Closing Price,Market Value,Sales
05JSWV-E,476798,Sberbank Russia OJSC,http://www.sberbank.ru,MICEX,Finance,Finance,1,20060804,20180706,3.599354,80683.84,55487.89
000X5W-E,SYY,Sysco Corporation,http://www.sysco.com,NYSE,Distribution Services,Consumer Non-Cyclicals,1,19841105,20180706,69.38,36135.73,55371.14
000HLG-E,DIS,Walt Disney Company,http://www.thewaltdisneycompany.com,NYSE,Consumer Services,Consumer Services,1,19841105,20180706,104.78,155781.8,54943
002KKH-E,BH4HKS,Vodafone Group Plc,http://www.vodafone.com,LONDON,Communications,Telecommunications,1,19881026,20180706,2.53543,67732.7,54423.48
000P3W-E,652073,LG Electronics Inc.,http://www.lge.com,KOREA,Consumer Durables,Technology,1,20020419,20180706,67.83458,11100.98,54308.47
063DPQ-E,3382,"Seven & I Holdings Co., Ltd.",http://www.7andi.com,TOKYO,Retail Trade,Consumer Non-Cyclicals,1,20050901,20180706,41.34185,36647.15,54196.53
05K2G8-E,655933,China Telecom Corp. Ltd. Class H,http://www.chinatelecom-h.com,HONG KONG,Communications,Telecommunications,1,20021115,20180706,0.4612141,37327.15,54190.14
000VJ8-E,711038,Roche Holding Ltd Genusssch.,http://www.roche.com,SIX SWISS,Health Technology,Healthcare,1,19890607,20180706,226.356,195844.7,54151.23
0033FM-E,266747,America Movil SAB de CV Class L,http://www.americamovil.com,MEXICO,Communications,Telecommunications,1,20010207,20180706,0.8833334,58326.26,54037.15
06Z1NK-E,FDS05WQY,State Oil Co. of Azerbaijan Republic,http://www.socar.az,#NAME?,Energy Minerals,Energy,1,NA,NA,,,53844.58
000LV7-E,HUM,Humana Inc.,http://www.humana.com,NYSE,Health Services,Healthcare,1,19841105,20180706,309.02,42152.72,53767
05HWPQ-E,232859,Banco do Brasil S.A.,http://www.bb.com.br,SAO PAULO,Finance,Finance,1,19850102,20180706,7.498759,21727.76,53748.93
001YDC-E,669323,POSCO,http://www.posco.com,KOREA,Non-Energy Minerals,Non-Energy Materials,1,19900705,20180706,280.0305,24414.97,53652.85
06WG2L-E,JD,"JD.com, Inc. Sponsored ADR Class A",http://www.jd.com,NASDAQ,Retail Trade,Consumer Cyclicals,1,20140522,20180706,39.46,54970.82,53613.48
00191K-E,649573,Korea Electric Power Corporation,http://www.kepco.co.kr,KOREA,Utilities,Utilities,1,19911127,20180706,28.22707,18120.77,52909.61
05FQ8F-E,9501,"Tokyo Electric Power Company Holdings, Incorporated",http://www.tepco.co.jp,TOKYO,Utilities,Utilities,1,19850102,20180706,4.744443,7624.403,52790.86
05J5GV-E,478140,Schweizerische Nationalbank,http://www.snb.ch,SIX SWISS,Finance,Finance,1,19850102,20180706,5358.136,535.8136,52565.68
000TBT-E,PFE,Pfizer Inc.,http://www.pfizer.com,NYSE,Health Technology,Healthcare,1,19841105,20180706,37.11,217077.6,52546
0JJQ8V-E,BFZ7XB,"Foxconn Industrial Internet Co., Ltd. Class A",http://www.fii-foxconn.com,SHANGHAI,Electronic Technology,Technology,1,20180608,20180706,2.591952,51049.27,52381.21
07JRZL-E,87061,Lloyds Banking Group plc,http://www.lloydsbankinggroup.com,LONDON,Finance,Finance,1,19870901,20180706,0.8295235,59539.57,52339.67
000LNN-E,HPQ,HP Inc.,http://www.hp.com,NYSE,Electronic Technology,Technology,1,19841105,20180706,23.01,36639.17,52212
002J79-E,56039,Legal & General Group Plc,http://www.legalandgeneral.com,LONDON,Finance,Finance,1,19850102,20180706,3.485884,20775.43,52145.21
05L6BM-E,FDS05UZH,Petroliam Nasional Bhd.,http://www.petrosains.com.my,#NAME?,Energy Minerals,Energy,1,NA,NA,,,52010.96
07GP96-E,BD8GL1,"Postal Savings Bank of China Co., Ltd. Class H",http://www.psbc.com,HONG KONG,Finance,Finance,1,20160928,20180706,0.6242954,50587.01,51848.26
000BZV-E,AIG,"American International Group, Inc.",http://www.aig.com,NYSE,Finance,Finance,1,19841105,20180706,54.37,48403.07,51510
05HWF5-E,694883,Wesfarmers Limited,http://www.wesfarmers.com.au,ASX,Retail Trade,Consumer Non-Cyclicals,1,19850723,20180706,37.40224,42408.17,51293.66
0C3HN7-E,5401,Nippon Steel & Sumitomo Metal Corp.,http://www.nssmc.com,TOKYO,Non-Energy Minerals,Non-Energy Materials,1,19850102,20180706,19.03662,18090.91,51146.25
06J41J-E,B1V74X,JBS S.A.,http://www.jbs.com.br,SAO PAULO,Consumer Non-Durables,Consumer Non-Cyclicals,1,20070329,20180706,2.377407,6633.205,51108.88
05H7ST-E,8316,"Sumitomo Mitsui Financial Group, Inc.",http://www.smfg.co.jp,TOKYO,Finance,Finance,1,20021202,20180706,38.10041,53890.88,51105.19
000P7N-E,LMT,Lockheed Martin Corporation,http://www.lockheedmartin.com,NYSE,Electronic Technology,Industrials,1,19841105,20180706,299.19,85427.42,51048
061WXY-E,8306,"Mitsubishi UFJ Financial Group, Inc.",http://www.mufg.jp,TOKYO,Finance,Finance,1,20010402,20180706,5.600978,77853.75,50280.18
05LCPC-E,FDS05UZL,Caixa Economica Federal,http://www.caixa.gov.br,#NAME?,#NAME?,Finance,1,NA,NA,,,50050.33
001KW1-E,8001,Itochu Corporation,http://www.itochu.co.jp,TOKYO,Distribution Services,Industrials,1,19850102,20180706,17.8143,29623.21,49715.23
003JMZ-E,459858,Continental AG,http://www.conti-online.com,XETRA,Producer Manufacturing,Consumer Cyclicals,1,19850102,20180706,233.3864,46678.67,49639.84
05G7HZ-E,550190,"Banco Bilbao Vizcaya Argentaria, S.A.",http://www.bbva.com,SPAIN,Finance,Finance,1,19881019,20180706,7.488352,49931.48,49426.09
05HHR4-E,406139,Christian Dior SE,http://www.dior-finance.com,EURONEXT PARIS,Consumer Non-Durables,Consumer Cyclicals,1,19911210,20180706,413.5113,74641.9,49252.39
05FGM6-E,710306,Novartis AG,http://www.novartis.com,SIX SWISS,Health Technology,Healthcare,1,19850102,20180706,77.31892,197211.5,49109
081DD5-E,7181,"JAPAN POST INSURANCE Co., Ltd.",http://www.jp-life.japanpost.jp,TOKYO,Finance,Finance,1,20151104,20180706,20.68903,12413.42,48891
0GY6C7-E,FDS0MMX5,Rewe Group,http://www.rewe-group.com,#NAME?,#NAME?,Non-Corporate,0,NA,NA,,,48459.06
003F6S-E,CNC,Centene Corporation,http://www.centene.com,NYSE,Health Services,Healthcare,1,20011213,20180706,129.16,26260.86,48382
05HRZC-E,FDSA8BC7,Deutsche Bahn AG,http://www.deutschebahn.com,#NAME?,Transportation,Industrials,1,NA,NA,,,48154.91
05SXBF-E,670625,PICC Property & Casualty Co. Ltd. Class H,http://www.piccnet.com.cn,HONG KONG,Finance,Finance,1,20031106,20180706,1.065124,18243.74,48119.32
002LGW-E,406141,LVMH Moet Hennessy Louis Vuitton SE,http://www.lvmh.com,EURONEXT PARIS,Consumer Non-Durables,Consumer Cyclicals,1,19871103,20180706,338.1457,171030,48090.62
000DS6-E,CSCO,"Cisco Systems, Inc.",http://www.cisco.com,NASDAQ,Electronic Technology,Technology,1,19900216,20180706,42.71,200154.7,48005
001FW9-E,476896,RWE AG,http://www.rwe.com,XETRA,Utilities,Utilities,1,19850102,20180706,25.93704,15756.68,47862.78
003J3S-E,BSQCB2,State Bank of India,http://www.sbi.co.in,BSE INDIA,Finance,Finance,1,19940923,20180706,3.736548,33347.15,47727.27
0065H3-E,B1DYPZ,"China Merchants Bank Co., Ltd. Class H",http://www.cmbchina.com,HONG KONG,Finance,Finance,1,20060922,20180706,3.446365,96010.25,47373.71
05HWHZ-E,649092,KIA Motors Corporation,http://www.kia.co.kr,KOREA,Consumer Durables,Consumer Cyclicals,1,19880629,20180706,27.82383,11278.76,47355.32
05HWBX-E,8766,"Tokio Marine Holdings, Inc.",http://www.tokiomarinehd.com,TOKYO,Finance,Finance,1,20020401,20180706,47.4897,35523.45,47219.28
001D6B-E,575035,Deutsche Bank AG,http://www.db.com,XETRA,Finance,Finance,1,19850102,20180706,11.4765,23719.31,47024.72
05DZH8-E,566935,Repsol SA,http://www.repsol.com/,SPAIN,Energy Minerals,Energy,1,19890512,20180706,20.17587,31403.04,46998.78
06BF43-E,B2Q5H5,"China Pacific Insurance (Group) Co., Ltd. Class H",http://www.cpic.com.cn,HONG KONG,Finance,Finance,1,20091223,20180706,3.650217,39741.06,46950.07
05PWXW-E,BYMW73,Legend Holdings Corporation Class H,http://www.legendholdings.com.cn,HONG KONG,Electronic Technology,Finance,1,20150629,20180706,2.936736,6919.628,46796.77
05HZN6-E,687654,HNA Technology Co. Ltd. Class B,http://www.hna-tic.com,SHANGHAI,Transportation,Technology,1,19960617,20180111,,2751.127,46655.81
09MW66-E,8725,"MS&AD Insurance Group Holdings, Inc.",http://www.ms-ad-hd.com,TOKYO,Finance,Finance,1,20080401,20180706,30.9747,18377.03,46566.88
05VQ91-E,618204,"Shanghai Pudong Development Bank Co., Ltd. Class A",http://www.spdb.com.cn,SHANGHAI,Finance,Finance,1,19991117,20180706,1.409552,41373.3,46432.93
0G9SH5-E,BDCFZS,innogy SE,http://www.innogy.com,XETRA,Utilities,Utilities,1,20161007,20180706,43.23233,24017.94,46379.54
0011MS-E,517617,Orange SA,http://www.orange.com,EURONEXT PARIS,Communications,Telecommunications,1,19971020,20180706,17.47165,46475.56,46353.6
05WL5R-E,B1P13B,"Industrial Bank Co., Ltd. Class A",http://www.cib.com.cn,SHANGHAI,Finance,Finance,1,20070205,20180706,2.119594,44032.85,46306.41
05GNMJ-E,554398,CNP Assurances SA,http://www.cnp.fr,EURONEXT PARIS,Finance,Finance,1,19981006,20180706,22.86834,15701.82,46253.1
00B213-E,BD3DS6,China Evergrande Group,http://www.evergrande.com,HONG KONG,Finance,Finance,1,20091105,20180706,2.630959,34680.35,46159.93
003K9V-E,B1XH02,VINCI SA,http://www.vinci.com,EURONEXT PARIS,Industrial Services,Industrials,1,19881221,20180706,99.65657,59478.19,46105.45
05HWC5-E,6902,DENSO CORPORATION,http://www.denso.com/jp/ja.html,TOKYO,Producer Manufacturing,Consumer Cyclicals,1,19850102,20180706,47.13659,37429.69,46090.22
002X73-E,738048,Compagnie de Saint-Gobain SA,http://www.saint-gobain.com,EURONEXT PARIS,Producer Manufacturing,Non-Energy Materials,1,19870227,20180706,44.69026,24694.93,46031.01
003B1C-E,BG,Bunge Limited,http://www.bunge.com,NYSE,Process Industries,Consumer Non-Cyclicals,1,20010802,20180706,69.78,9778.738,45794
05HGS3-E,563692,thyssenkrupp AG,http://www.thyssenkrupp.com,XETRA,Non-Energy Minerals,Industrials,1,19850102,20180706,25.87826,16110.04,45739.95
003QDR-E,B611LV,Tata Motors Limited,http://www.tatamotors.com,BSE INDIA,Consumer Durables,Consumer Cyclicals,1,19900724,20180706,3.935385,12520.42,45701.45
00577Y-E,FDS02ICJ,Lloyd's of London,http://www.lloyds.com,#NAME?,Finance,Finance,1,NA,NA,,,45588.9
002TG2-E,9433,KDDI Corporation,http://www.kddi.com,TOKYO,Communications,Telecommunications,1,19930909,20180706,27.90529,70656.32,45491.91
000DFY-E,CAT,Caterpillar Inc.,http://www.caterpillar.com,NYSE,Producer Manufacturing,Industrials,1,19841105,20180706,135.41,81201.48,45462
05HWJY-E,621808,Lenovo Group Limited,http://www.lenovo.com,HONG KONG,Electronic Technology,Technology,1,19940217,20180706,0.5172732,6214.931,45349.94
05J1Y4-E,649675,Hanwha Corp,http://www.hanwhacorp.co.kr,KOREA,Distribution Services,Finance,1,19880722,20180706,28.09266,2417.685,44585.56
000Q3S-E,8031,"Mitsui & Co.,Ltd",http://www.mitsui.com,TOKYO,Distribution Services,Non-Energy Materials,1,19850102,20180706,16.72326,29137.69,44140.05
06BM3M-E,B17KC6,Wilmar International Limited,http://www.wilmar-international.com,SINGAPORE,Process Industries,Consumer Non-Cyclicals,1,20000721,20180706,2.230894,14285.31,43846.33
0B6B0X-E,HCA,HCA Healthcare Inc,http://www.hcahealthcare.com,NYSE,Health Services,Healthcare,1,20110310,20180706,105.22,36145.46,43614
0B6B0X-E,840V060B,Hca Inc.,http://www.hcahealthcare.com,#NAME?,#NAME?,Healthcare,1,NA,NA,,,43614
05HVKB-E,452163,Fonciere Euris SA,http://www.fonciere-euris.fr,EURONEXT PARIS,Retail Trade,Consumer Non-Cyclicals,1,19850102,20180706,39.0349,388.7534,43585.65
05HVRL-E,452173,Finatis SA,http://www.finatis.fr,EURONEXT PARIS,Distribution Services,Consumer Non-Cyclicals,1,19880708,20180706,59.37538,335.8782,43585.65
05HVKC-E,436892,Rallye SA,http://www.rallye.fr,EURONEXT PARIS,Retail Trade,Consumer Non-Cyclicals,1,19871204,20180706,12.12198,668.2094,43576.63
0013TZ-E,MS,Morgan Stanley,http://www.morganstanley.com,NYSE,Finance,Finance,1,19930223,20180706,47.09,83361.55,43567
002Q59-E,8053,Sumitomo Corporation,http://www.sumitomocorp.co.jp,TOKYO,Distribution Services,Industrials,1,19850102,20180706,16.43805,20557.47,43555.15
003L9F-E,*MFC,Manulife Financial Corporation,http://www.manulife.com,TORONTO,Finance,Finance,1,19990924,20180706,17.92013,35599.58,43446.5
05HWZC-E,609972,Bharat Petroleum Corporation Limited,http://www.bharatpetroleum.in,BSE INDIA,Energy Minerals,Energy,1,19940707,20180706,5.444083,11809.59,43245.85
05GPKS-E,9437,"NTT DoCoMo, Inc.",http://www.nttdocomo.co.jp,TOKYO,Communications,Telecommunications,1,19981022,20180706,25.42895,96179.88,43032.62
0018WT-E,45715391,Ingram Micro Inc,http://www.ingrammicro.com,#NAME?,Distribution Services,Technology,0,NA,NA,,,43025.85
0018WT-E,IM,Ingram Micro Inc. Class A,http://www.ingrammicro.com,NYSE,Distribution Services,Technology,0,19961101,20161205,,,43025.85
06QGFQ-E,FDS0CH82,PT Pertamina (Persero),http://www.pertamina.com,#NAME?,#NAME?,Energy,1,NA,NA,,,42959.32
08CYT5-E,FDS038TY,Louis Dreyfus Commodities BV,http://www.ldcommodities.com,#NAME?,#NAME?,Consumer Non-Cyclicals,1,NA,NA,,,42956
003715-E,494290,E.ON SE,http://www.eon.com,XETRA,Utilities,Utilities,1,19850102,20180706,11.67637,25700.85,42822.04
05MBQ2-E,FDSBA78C,Elektrizitaets-Ag Mitteldeut,#NAME?,#NAME?,#NAME?,Utilities,1,NA,NA,,,42822.04
0065D8-E,B57JY2,"China Minsheng Banking Corp., Ltd. Class H",http://www.cmbc.com.cn,HONG KONG,Finance,Finance,1,20091126,20180706,0.6969174,36259.44,42723.37
05GJD6-E,417841,"Casino, Guichard-Perrachon SA",http://www.groupe-casino.fr,EURONEXT PARIS,Retail Trade,Consumer Non-Cyclicals,1,19870629,20180706,42.66797,4704.037,42660.74
05TJGG-E,630795,"Baoshan Iron & Steel Co., Ltd. Class A",http://www.baosteel.com,SHANGHAI,Non-Energy Minerals,Non-Energy Materials,1,20001212,20180706,1.083114,24118.69,42558.22
002615-E,GS,"Goldman Sachs Group, Inc.",http://www.goldmansachs.com,NYSE,Finance,Finance,1,19990504,20180706,221.79,83774.07,42429
0BT2BZ-E,B545MG,Swiss Re AG,http://www.swissre.com,SIX SWISS,Finance,Finance,1,19891204,20180706,88.13628,30799.42,42312
05FWL5-E,478167,Swiss Reinsurance Company,#NAME?,SIX SWISS,Finance,Finance,1,19900103,19931201,,,42312
0D665Z-E,AAL,"American Airlines Group, Inc.",http://www.aa.com,NASDAQ,Transportation,Industrials,1,20131209,20180706,38.09,17785.13,42207
000BW5-E,FDS9BD64,"American Airlines, Inc.",http://www.aa.com,#NAME?,Transportation,Industrials,1,NA,NA,,,42195
000CSN-E,BBY,"Best Buy Co., Inc.",http://www.bestbuy.com,NYSE,Retail Trade,Consumer Cyclicals,1,19850418,20180706,74.28,20602.37,42151
06MSXC-E,407683,Intesa Sanpaolo S.p.A.,http://www.group.intesasanpaolo.com,MILAN,Finance,Finance,1,19851108,20180706,3.011684,50696.37,42060.68
05HWDD-E,698123,Woolworths Group Ltd,http://www.woolworthsgroup.com.au,ASX,Retail Trade,Consumer Non-Cyclicals,1,19930713,20180706,22.75916,29890.14,41982.59
05L6BH-E,FDSBAFA9,Petroleos de Venezuela SA,http://www.pdvsa.com,#NAME?,Energy Minerals,Energy,1,NA,NA,,,41977
000DR3-E,CI,Cigna Corporation,http://www.cigna.com,NYSE,Health Services,Healthcare,1,19841105,20180706,172.1,41837.23,41642
0FQ9CN-E,680294,Greenland Holdings Group Corporation Ltd Class A,http://www.ldjt.com.cn,SHANGHAI,Finance,Finance,1,19940712,20180706,0.9311771,11330.71,41617.08
068SR5-E,CHTR,"Charter Communications, Inc. Class A",http://www.charter.com,NASDAQ,Consumer Services,Telecommunications,1,20091202,20180706,304.43,70331.79,41581
005G2P-E,1248EP90,CCO Holdings LLC,#NAME?,#NAME?,#NAME?,Finance,1,NA,NA,,,41578
009647-E,B1W0JF,China CITIC Bank Corporation Ltd Class H,http://www.citicbank.com,HONG KONG,Finance,Finance,1,20070427,20180706,0.6000879,38334.46,41390.48
05HGHY-E,79087,SSE plc,http://sse.com,LONDON,Utilities,Utilities,1,19930329,20180706,18.5843,18866.56,41379.85
000HH2-E,DAL,"Delta Air Lines, Inc.",http://www.delta.com,NYSE,Transportation,Industrials,1,20070426,20180706,49.58,34554.75,41234
061L2T-E,FDS05UZW,Sinochem Hong Kong (Group) Co. Ltd.,#NAME?,#NAME?,#NAME?,Energy,1,NA,NA,,,41173.73
05TJGC-E,FDSA99AD,ZF Friedrichshafen AG,http://www.zf.com,#NAME?,#NAME?,Consumer Cyclicals,1,NA,NA,,,41106.45
00C69G-E,B3ZVDV,"Sinopharm Group Co., Ltd. Class H",http://www.sinopharmholding.com,HONG KONG,Distribution Services,Healthcare,1,20090923,20180706,3.854068,10664.57,41093.21
0H06SK-E,BD6QT8,METRO AG,http://www.metroag.de,XETRA,Distribution Services,Consumer Non-Cyclicals,1,20170713,20180706,12.44531,4481.828,40986.84
06TKH3-E,B232R0,"SK Innovation Co., Ltd",http://www.SKinnovation.com,KOREA,Energy Minerals,Energy,1,20070725,20180706,172.9468,15991.63,40920.4
05X5PS-E,699328,Materials Industry Zhongda Group Co. Ltd. Class A,http://www.zjmi.com,SHANGHAI,Distribution Services,Industrials,1,19960923,20180706,0.7476496,3219.889,40889.46
0011GH-E,*BAM.A,Brookfield Asset Management Inc. Class A,http://www.brookfield.com,TORONTO,Finance,Finance,1,19891218,20180706,41.34535,40497.21,40809
07FNQL-E,626383,China Unicom (Hong Kong) Limited,http://www.chinaunicom.com.hk,HONG KONG,Communications,Telecommunications,1,20000622,20180706,1.198902,36684.14,40665.88
0077YX-E,FB,"Facebook, Inc. Class A",http://www.facebook.com,NASDAQ,Technology Services,Technology,1,20120518,20180706,203.23,574654.6,40653
0D4BBG-E,TMUS,"T-Mobile US, Inc.",http://www.t-mobile.com,NASDAQ,Communications,Telecommunications,1,20070419,20180706,61.14,50861.57,40604
067JKW-E,ETE,"Energy Transfer Equity, L.P.",http://www.energytransfer.com,NYSE,Industrial Services,Energy,1,20060203,20180706,17.73,18992.97,40523
002Q2X-E,HON,Honeywell International Inc.,http://www.honeywell.com,NYSE,Producer Manufacturing,Industrials,1,19841105,20180706,145.72,108245.1,40519
05N60V-E,654799,China United Network Communications Limited Class A,http://www.chinaunicom-a.com,SHANGHAI,Communications,Telecommunications,1,20021009,20180706,0.717563,22264.41,40476.17
003JN9-E,528748,Deutsche Lufthansa AG,http://www.lufthansagroup.com,XETRA,Transportation,Industrials,1,19850102,20180706,23.64433,11199.24,40130.79
003JN9-E,WDE4245A,Deutsche Lufthansa Ag,http://www.lufthansagroup.com,#NAME?,#NAME?,Industrials,1,NA,NA,,,40130.79
000VLZ-E,71887,Rio Tinto plc,http://www.riotinto.com,LONDON,Non-Energy Minerals,Non-Energy Materials,1,19871023,20180706,54.04049,71020.49,40030
05K2VT-E,622010,Rio Tinto Limited,http://www.riotinto.com,ASX,Non-Energy Minerals,Non-Energy Materials,1,19850102,20180706,59.22579,24425.56,40030
05HWCQ-E,6503,Mitsubishi Electric Corp.,http://www.mitsubishielectric.co.jp,TOKYO,Electronic Technology,Industrials,1,19850102,20180706,12.78012,27441.49,39981.06
000PQC-E,MRK,"Merck & Co., Inc.",http://www.merck.com,NYSE,Health Technology,Healthcare,1,19841105,20180706,62.2,167336.9,39981
05LJPT-E,B1324D,Saudi Basic Industries Corp.,http://www.sabic.com,SAUDI ARABIA,Process Industries,Non-Energy Materials,1,19951226,20180705,32.9578,98873.41,39934.03
000SY8-E,ORCL,Oracle Corporation,http://www.oracle.com,NYSE,Technology Services,Technology,1,19860313,20180706,46,180784.3,39831
005M9Z-E,567173,Sanofi,http://www.sanofi.com,EURONEXT PARIS,Health Technology,Healthcare,1,19850102,20180706,85.24187,106468.6,39539.75
0028L7-E,506921,Bayer AG,http://www.bayer.com,XETRA,Health Technology,Healthcare,1,19850102,20180706,110.2266,102792,39494.63
003J2M-E,647211,Jardine Matheson Holdings Limited,http://www.jardines.com,SINGAPORE,Producer Manufacturing,Consumer Cyclicals,1,19910131,20180706,63.6,46831.01,39456
05HK1F-E,B01FLQ,Actividades de Construccion y Servicios SA,http://www.grupoacs.com,SPAIN,Industrial Services,Industrials,1,19901026,20180706,41.98603,13211.52,39362.9
07KTW1-E,B4PLX1,Pegatron Corporation,http://www.pegatroncorp.com,TAIWAN,Electronic Technology,Technology,1,20100624,20180706,2.047748,5351.211,39240.7
00G7QL-E,BRJL17,UBS Group AG,http://www.ubs.com,SIX SWISS,Finance,Finance,1,19850102,20180706,15.3364,59115.53,39191.8
003LN0-E,B1QH83,Volvo AB Class B,http://www.volvogroup.com,OMX NORDIC STOCKHOLM,Producer Manufacturing,Industrials,1,19850102,20180706,16.28569,34640.82,39185.41
003LN0-E,493114,Volvo(Ab) Ser'A'Swkr25,http://www.volvogroup.com,OMX NORDIC STOCKHOLM,Producer Manufacturing,Industrials,1,19850102,19921230,,,39185.41
003LN0-E,7529067C,Aktiebolaget Volvo,http://www.volvogroup.com,#NAME?,#NAME?,Industrials,1,NA,NA,,,39185.41
06KX44-E,FDSF97B4,Liberty Mutual Holding Company Inc.,#NAME?,#NAME?,Finance,Finance,1,NA,NA,,,39129
0C3S1G-E,B4TH69,"Power Construction Corporation of China, Ltd. Class A",http://www.powerchina.cn,SHANGHAI,Industrial Services,Industrials,1,20111018,20180706,0.8033096,12289.86,39086.83
000PCN-E,*MG,Magna International Inc.,http://www.magna.com,TORONTO,Producer Manufacturing,Consumer Cyclicals,1,19891218,20180706,58.92953,20879.94,38976
05FT2R-E,92528,GlaxoSmithKline plc,http://www.gsk.com,LONDON,Health Technology,Healthcare,1,19850102,20180706,20.54627,101906.8,38874.2
05VSL7-E,FDS05UZQ,Russian Railways OJSC,http://www.rzd.ru,#NAME?,#NAME?,Industrials,1,NA,NA,,,38602.93
05DZJ1-E,FDSE59EF,"Tokio Marine & Nichido Fire Insurance Co., Ltd.",http://www.tokiomarine-nichido.co.jp,#NAME?,Finance,Finance,1,NA,NA,,,38430.07
